WEO Country Code,ISO,WEO Subject Code,Country,Subject Descriptor,Units,Scale,Country/Series-specific Notes,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,Estimates Start After
178,IRL,GGR,Ireland,General government revenue,National currency,Billions,"Source: Ministry of Finance or Treasury. Eurostat Latest actual data: 2021 Fiscal assumptions: Fiscal projections are based on the country's Budget 2022. Reporting in calendar year: Yes Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2001 Basis of recording: Accrual General government includes: Central Government;Local Government;Social Security Funds;Other; Valuation of public debt: Nominal value Instruments included in gross and net debt: Currency and Deposits;Securities Other than Shares;Loans;. Gross debt follows the Maastricht definition of gross debt, and excludes other accounts payable. Net debt is defined as gross debt less currency and deposits, debt securities, and loans. Primary domestic currency: Euro Data last updated: 09/2022",4.934,6.127,7.67,8.84,9.83,12.018,12.396,12.689,13.896,14.151,15.452,16.624,17.987,18.486,20.082,20.959,23.074,26.002,29.154,33.447,38.432,40.451,44.01,48.056,53.316,58.913,67.195,70.764,64.663,55.943,54.864,57.793,59.803,61.394,66.268,71.059,73.822,77.034,83.237,88.122,83.106,98.766,112.087,120.767,129.135,136.133,141.482,147.604,2021
178,IRL,GGR_NGDP,Ireland,General government revenue,Percent of GDP,,See notes for:  General government revenue (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,38.219,38.306,37.466,36.248,36.045,35.423,33.132,32.36,33.011,34.12,34.592,36.338,35.908,34.527,33.001,32.776,33.659,34.053,34.211,33.969,27.021,27.321,25.871,25.483,24.704,22.29,23.169,22.793,22.544,22.336,22.31,21.951,21.713,2021
178,IRL,BCA,Ireland,Current account balance,U.S. dollars,Billions,"Source: National Statistics Office. Central Statistical Office of Ireland (CSO) Latest actual data: 2021 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6) Primary domestic currency: Euro Data last updated: 09/2022",-2.262,-2.58,-1.872,-1.155,-1.027,-0.692,-0.82,-0.088,0.094,-0.494,-0.372,0.34,0.545,1.83,1.496,1.716,2.025,1.947,0.328,-0.114,0.615,0.195,0.317,0.81,-0.19,-7.505,-12.43,-17.587,-17.227,-11.022,-2.859,-4.057,-7.629,3.703,2.783,12.823,-12.586,1.648,18.913,-79.235,-29.114,71.793,63.495,53.862,56.435,52.469,47.666,50.388,2021
178,IRL,BCA_NGDPD,Ireland,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-10.557,-12.631,-8.782,-5.602,-5.163,-3.271,-2.875,-0.261,0.254,-1.299,-0.772,0.696,0.993,3.563,2.678,2.478,2.666,2.348,0.363,-0.115,0.614,0.179,0.247,0.492,-0.098,-3.54,-5.353,-6.511,-6.255,-4.667,-1.287,-1.698,-3.379,1.554,1.073,4.394,-4.209,0.49,4.901,-19.84,-6.842,14.23,12.216,9.809,9.498,8.318,7.107,7.077,2021
436,ISR,NGDP_R,Israel,"Gross domestic product, constant prices",National currency,Billions,"Source: National Statistics Office Latest actual data: 2021 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 1995 Primary domestic currency: Israeli new shekel Data last updated: 08/2022",281.674,294.979,299.181,306.917,313.701,327.663,339.298,364.712,377.71,383.07,408.479,427.341,457.917,475.186,508.501,557.591,590.654,613.041,638.273,659.542,716.738,719.137,718.306,728.319,763.17,794.717,839.083,889.708,918.637,926.75,979.281,"1,033.74","1,060.49","1,107.32","1,150.72","1,179.32","1,232.65","1,285.36","1,337.68","1,393.27","1,367.40","1,485.16","1,576.18","1,623.67","1,672.30","1,723.31","1,779.54","1,841.80",2021
436,ISR,NGDP_RPCH,Israel,"Gross domestic product, constant prices",Percent change,,"See notes for:  Gross domestic product, constant prices (National currency).",3.568,4.723,1.424,2.586,2.21,4.451,3.551,7.49,3.564,1.419,6.633,4.618,7.155,3.771,7.011,9.654,5.93,3.79,4.116,3.332,8.672,0.335,-0.116,1.394,4.785,4.134,5.583,6.033,3.252,0.883,5.668,5.561,2.588,4.416,3.919,2.486,4.522,4.276,4.07,4.156,-1.857,8.612,6.129,3.013,2.995,3.05,3.263,3.499,2021
436,ISR,NGDP,Israel,"Gross domestic product, current prices",National currency,Billions,"Source: National Statistics Office Latest actual data: 2021 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 1995 Primary domestic currency: Israeli new shekel Data last updated: 08/2022",0.128,0.302,0.687,1.774,8.759,32.729,50.852,65.098,80.858,98.606,122.413,156.97,189.254,218.909,265.866,315.862,365.466,409.993,456.227,500.584,554.658,566.237,592.511,597.952,627.359,660.069,707.004,756.105,791.265,833.53,891.238,954.616,"1,011.34","1,075.04","1,124.65","1,179.32","1,237.06","1,289.53","1,352.53","1,434.62","1,422.64","1,578.04","1,742.05","1,872.39","1,982.97","2,094.44","2,211.35","2,338.42",2021
436,ISR,NGDPD,Israel,"Gross domestic product, current prices",U.S. dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",24.915,26.399,28.292,31.553,29.871,27.763,34.179,40.823,50.57,51.453,60.715,68.873,76.961,77.351,88.297,104.893,114.507,118.861,120.057,120.922,136.034,134.637,125.06,131.299,139.974,147.084,158.67,184.053,220.53,211.968,238.364,266.792,262.283,297.733,314.33,303.414,322.103,358.246,376.692,402.47,413.268,488.527,527.179,564.15,591.327,618.796,647.424,678.594,2021
436,ISR,PPPGDP,Israel,"Gross domestic product, current prices",Purchasing power parity; international dollars,Billions,"See notes for:  Gross domestic product, current prices (National currency).",28.378,32.53,35.032,37.345,39.548,42.615,45.016,49.585,53.163,56.032,61.984,67.04,73.473,78.051,85.307,95.504,103.02,108.768,114.519,120.003,133.364,136.825,138.797,143.51,154.414,165.839,180.5,196.563,206.846,210.01,224.581,241.996,255.689,279.99,285.416,300.531,326.611,344.326,366.902,388.987,386.364,437.075,496.841,530.045,557.377,585.052,615.643,649.514,2021
436,ISR,NGDP_D,Israel,"Gross domestic product, deflator",Index,,"See notes for:  Gross domestic product, constant prices (National currency) Gross domestic product, current prices (National currency).",0.045,0.102,0.229,0.578,2.792,9.988,14.988,17.849,21.407,25.741,29.968,36.732,41.329,46.068,52.284,56.648,61.875,66.879,71.478,75.899,77.386,78.738,82.487,82.1,82.204,83.057,84.259,84.984,86.135,89.941,91.009,92.346,95.365,97.085,97.735,100,100.358,100.324,101.111,102.967,104.04,106.254,110.523,115.319,118.577,121.536,124.265,126.964,2021
436,ISR,NGDPRPC,Israel,"Gross domestic product per capita, constant prices",National currency,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).","71,864.20","74,723.19","74,451.19","74,787.92","75,466.88","77,449.68","78,972.04","83,525.25","85,084.20","84,830.71","87,701.14","86,394.87","89,375.31","90,357.19","94,261.17","100,617.47","103,954.98","105,269.45","106,961.78","107,814.10","114,023.59","111,731.00","109,388.37","108,915.25","112,129.61","114,729.38","118,990.88","123,980.38","125,728.16","123,863.11","128,500.80","133,161.18","134,116.73","137,450.34","140,124.90","140,785.45","144,280.36","147,577.59","150,648.75","153,935.24","148,398.75","158,545.91","165,514.00","167,715.26","169,917.06","172,239.34","174,953.68","178,117.08",2021
436,ISR,NGDPRPPPPC,Israel,"Gross domestic product per capita, constant prices",Purchasing power parity; 2017 international dollar,Units,"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons).","19,251.23","20,017.11","19,944.25","20,034.45","20,216.33","20,747.49","21,155.31","22,375.04","22,792.66","22,724.75","23,493.69","23,143.76","23,942.17","24,205.20","25,251.01","26,953.76","27,847.83","28,199.95","28,653.30","28,881.62","30,545.04","29,930.89","29,303.34","29,176.60","30,037.67","30,734.11","31,875.69","33,212.30","33,680.50","33,180.89","34,423.25","35,671.69","35,927.66","36,820.68","37,537.15","37,714.10","38,650.33","39,533.60","40,356.32","41,236.71","39,753.58","42,471.84","44,338.47","44,928.16","45,517.98","46,140.08","46,867.21","47,714.63",2021
436,ISR,NGDPPC,Israel,"Gross domestic product per capita, current prices",National currency,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).",32.573,76.439,170.854,432.219,"2,107.04","7,736.04","11,835.97","14,908.44","18,214.29","21,836.28","26,282.21","31,734.40","36,938.29","41,625.71","49,283.85","56,997.40","64,321.94","70,402.69","76,454.51","81,829.54","88,238.79","87,975.20","90,231.48","89,419.73","92,175.43","95,290.91","100,260.67","105,362.87","108,295.54","111,403.96","116,947.83","122,969.06","127,901.01","133,444.07","136,950.91","140,785.45","144,796.78","148,055.91","152,321.71","158,503.12","154,393.42","168,461.07","182,931.79","193,407.04","201,482.93","209,332.29","217,406.65","226,144.21",2021
436,ISR,NGDPDPC,Israel,"Gross domestic product per capita, current prices",U.S. dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).","6,356.51","6,687.25","7,040.57","7,688.75","7,186.12","6,562.37","7,955.13","9,349.09","11,391.53","11,394.33","13,035.68","13,924.04","15,021.16","14,708.30","16,367.64","18,927.89","20,153.19","20,410.42","20,119.21","19,766.94","21,641.30","20,918.34","19,044.92","19,634.85","20,565.77","21,233.80","22,501.12","25,647.70","30,182.53","28,330.23","31,278.05","34,366.86","33,170.02","36,957.35","38,276.63","36,221.12","37,701.93","41,131.72","42,422.85","44,466.80","44,850.44","52,151.93","55,358.84","58,273.44","60,082.80","61,846.74","63,650.91","65,625.58",2021
436,ISR,PPPPC,Israel,"Gross domestic product per capita, current prices",Purchasing power parity; international dollars,Units,"See notes for:  Gross domestic product, current prices (National currency) Population (Persons).","7,240.14","8,240.39","8,717.72","9,100.08","9,514.12","10,072.82","10,477.61","11,355.81","11,975.67","12,408.21","13,308.13","13,553.30","14,340.38","14,841.53","15,813.49","17,233.77","18,131.46","18,677.31","19,191.18","19,616.67","21,216.50","21,258.30","21,136.97","21,460.92","22,687.38","23,941.36","25,596.83","27,390.89","28,309.70","28,068.50","29,469.45","31,172.74","32,336.14","34,754.99","34,755.70","35,876.91","38,229.61","39,533.60","41,320.36","42,977.11","41,930.66","46,659.27","52,173.08","54,750.58","56,633.25","58,474.18","60,526.44","62,813.24",2021
436,ISR,NGAP_NPGDP,Israel,Output gap in percent of potential GDP,Percent of potential GDP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,ISR,PPPSH,Israel,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,"See notes for:  Gross domestic product, current prices (National currency).",0.212,0.218,0.22,0.221,0.216,0.218,0.218,0.226,0.223,0.219,0.224,0.229,0.221,0.225,0.234,0.247,0.252,0.252,0.255,0.255,0.264,0.259,0.251,0.245,0.244,0.242,0.243,0.245,0.245,0.248,0.249,0.253,0.254,0.265,0.26,0.269,0.281,0.281,0.283,0.287,0.291,0.298,0.307,0.308,0.308,0.307,0.307,0.308,2021
436,ISR,PPPEX,Israel,Implied PPP conversion rate,National currency per current international dollar,,"See notes for:  Gross domestic product, current prices (National currency).",0.004,0.009,0.02,0.047,0.221,0.768,1.13,1.313,1.521,1.76,1.975,2.341,2.576,2.805,3.117,3.307,3.548,3.769,3.984,4.171,4.159,4.138,4.269,4.167,4.063,3.98,3.917,3.847,3.825,3.969,3.968,3.945,3.955,3.84,3.94,3.924,3.788,3.745,3.686,3.688,3.682,3.61,3.506,3.533,3.558,3.58,3.592,3.6,2021
436,ISR,NID_NGDP,Israel,Total investment,Percent of GDP,,"Source: National Statistics Office Latest actual data: 2021 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 1995 Primary domestic currency: Israeli new shekel Data last updated: 08/2022",23.187,22.045,24.583,25.521,23.205,19.844,20.174,20.368,19.932,19.148,21.408,28.112,28.017,28.49,27.549,28.71,29.026,27.844,26.161,26.455,25.47,25.297,23.962,22.596,22.533,23.297,23.315,24.058,22.863,20.55,21.066,23.058,23.561,22.131,22.724,21.888,22.861,22.911,23.785,23.331,23.813,24.784,26.09,25.6,25.654,25.714,25.751,25.74,2021
436,ISR,NGSD_NGDP,Israel,Gross national savings,Percent of GDP,,"Source: National Statistics Office Latest actual data: 2021 National accounts manual used: System of National Accounts (SNA) 2008 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 1995 Primary domestic currency: Israeli new shekel Data last updated: 08/2022",15.12,12.242,11.861,13.144,13.662,19.514,20.243,12.822,14.555,16.076,17.781,20.827,21.574,19.696,18.45,23.978,24.352,24.778,25.186,25.183,24.008,23.863,23.097,23.179,23.985,26.261,27.28,27.11,23.865,23.735,24.406,24.495,23.96,25.025,26.819,26.962,26.398,26.432,26.633,26.664,29.094,28.974,28.583,29.301,29.239,29.202,29.126,29.059,2021
436,ISR,LUR,Israel,Unemployment rate,Percent of total labor force,,Source: National Statistics Office Latest actual data: 2021 Employment type: National definition. Seasonally adjusted. Primary domestic currency: Israeli new shekel Data last updated: 08/2022,4.78,5.115,5.048,4.562,5.893,6.693,7.078,6.057,6.428,8.881,9.567,10.585,11.155,10.015,7.828,6.863,8.325,9.525,10.675,11.075,10.9,11.625,12.875,13.4,12.9,11.2,10.45,9.15,7.65,9.425,8.25,7.05,6.867,6.208,5.875,5.242,4.825,4.225,3.975,3.817,4.3,4.95,3.9,3.8,3.7,3.7,3.7,3.7,2021
436,ISR,LE,Israel,Employment,Persons,Millions,Source: National Statistics Office Latest actual data: 2021 Employment type: National definition. Seasonally adjusted. Primary domestic currency: Israeli new shekel Data last updated: 08/2022,1.255,1.28,1.298,1.339,1.359,1.349,1.368,1.404,1.453,1.461,1.492,1.583,1.65,1.751,1.871,1.96,2.165,2.194,2.228,2.297,2.392,2.434,2.453,2.505,2.584,2.682,2.767,2.886,2.991,3.05,3.157,3.253,3.359,3.449,3.554,3.644,3.738,3.825,3.906,3.967,3.913,3.957,4.137,4.249,n/a,n/a,n/a,n/a,2021
436,ISR,LP,Israel,Population,Persons,Millions,Source: National Statistics Office Latest actual data: 2021 Primary domestic currency: Israeli new shekel Data last updated: 08/2022,3.92,3.948,4.018,4.104,4.157,4.231,4.296,4.366,4.439,4.516,4.658,4.946,5.124,5.259,5.395,5.542,5.682,5.824,5.967,6.117,6.286,6.436,6.567,6.687,6.806,6.927,7.052,7.176,7.307,7.482,7.621,7.763,7.907,8.056,8.212,8.377,8.543,8.71,8.879,9.051,9.214,9.367,9.523,9.681,9.842,10.005,10.171,10.34,2021
436,ISR,GGR,Israel,General government revenue,National currency,Billions,"Source: Ministry of Finance and National Statistics Office Latest actual data: 2020 Fiscal assumptions: Projections assume spending will be below budget in 2022 given current trends, but more modest spending cuts over the medium term relative to the authorities' MT framework. Reporting in calendar year: Yes Start/end months of reporting year: January/December GFS Manual used: Government Finance Statistics Manual (GFSM) 2014 Basis of recording: Quasi-accrual basis. General government includes: Central Government;Local Government;Social Security Funds; Valuation of public debt: Nominal value Instruments included in gross and net debt: Currency and Deposits;Securities Other than Shares;Loans;. Net debt subtracts liquidity financial assets from gross debt Primary domestic currency: Israeli new shekel Data last updated: 08/2022",n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,236.341,239.543,248.25,242.098,248.595,262.493,288.272,301.931,299.532,292.309,322.428,345.406,358.346,384.606,405.832,428.747,447.021,479.214,480.433,496.726,483.862,577.222,660.2,693.481,717.395,739.614,780.664,825.4,2020
436,ISR,GGR_NGDP,Israel,General government revenue,Percent of GDP,,See notes for:  General government revenue (National currency).,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,42.61,42.304,41.898,40.488,39.626,39.767,40.774,39.932,37.855,35.069,36.178,36.183,35.433,35.776,36.085,36.355,36.136,37.162,35.521,34.624,34.012,36.578,37.898,37.037,36.178,35.313,35.303,35.297,2020
436,ISR,BCA,Israel,Current account balance,U.S. dollars,Billions,"Source: National Statistics Office and Haver Latest actual data: 2021 BOP Manual used: Balance of Payments and International Investment Position Manual, sixth edition (BPM6) Primary domestic currency: Israeli new shekel Data last updated: 08/2022",-0.879,-1.364,-2.258,-2.369,-1.573,0.991,1.28,-1.406,-0.832,0.214,0.169,-1.273,-0.87,-2.481,-3.409,-4.964,-5.352,-3.643,-1.171,-1.538,-1.99,-1.93,-1.082,0.765,2.033,4.36,6.291,5.619,2.211,6.751,7.962,3.835,1.047,8.617,12.873,15.397,11.391,12.612,10.728,13.415,21.823,20.467,13.144,20.878,21.205,21.579,21.853,22.52,2021
436,ISR,BCA_NGDPD,Israel,Current account balance,Percent of GDP,,"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars).",-3.528,-5.167,-7.981,-7.508,-5.266,3.569,3.745,-3.444,-1.645,0.416,0.278,-1.848,-1.13,-3.207,-3.861,-4.732,-4.674,-3.065,-0.975,-1.272,-1.463,-1.434,-0.865,0.583,1.452,2.965,3.965,3.053,1.003,3.185,3.34,1.438,0.399,2.894,4.095,5.074,3.536,3.52,2.848,3.333,5.281,4.19,2.493,3.701,3.586,3.487,3.375,3.319,2021
136,ITA,NGDP_R,Italy,"Gross domestic product, constant prices",National currency,Billions,"Source: National Statistics Office Latest actual data: 2021. Annual and quarterly data are on the work-adjusted basis. National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2015 Chain-weighted: Yes, from 1980 Primary domestic currency: Euro Data last updated: 09/2022","1,133.12","1,139.43","1,141.20","1,151.76","1,186.45","1,217.55","1,250.55","1,288.90","1,340.83","1,384.44","1,411.89","1,432.20","1,442.55","1,430.51","1,460.18","1,499.36","1,518.35","1,546.14","1,574.13","1,599.72","1,660.30","1,692.70","1,697.00","1,699.35","1,723.55","1,737.64","1,768.76","1,795.06","1,777.79","1,683.91","1,712.76","1,724.87","1,673.46","1,642.65","1,642.57","1,655.36","1,676.77","1,704.73","1,720.52","1,729.12","1,573.06","1,678.49","1,731.54","1,728.40","1,751.50","1,770.58","1,789.43","1,802.70",2021
136,ITA,NGDP_RPCH,Italy,"Gross domestic product, constant prices",Percent change,,"See notes for:  Gross domestic product, constant prices (National currency).",3.099,0.557,0.156,0.925,3.013,2.621,2.71,3.067,4.029,3.252,1.982,1.439,0.723,-0.835,2.074,2.683,1.267,1.83,1.811,1.626,3.787,1.951,0.254,0.139,1.424,0.818,1.791,1.487,-0.962,-5.281,1.713,0.707,-2.981,-1.841,-0.005,0.778,1.293,1.668,0.926,0.5,-9.026,6.702,3.161,-0.181,1.337,1.089,1.064,0.742,2021
